Age,Tenure_Months,Total_Purchases,Avg_Purchase_Amount,Total_Spent,Support_Tickets,Complaints,Feedback_Score,Last_Purchase_Days_Ago,Renewal_Count,Gender_enc,Plan_Type_enc,Payment_Method_enc,Location_enc,CLV,Activity_Freq,Complaint_Ratio,Inactive_Flag,Churn
43,1,42,3831.79,137287.78,3,3,2.63,76,6,1,4,3,4,68643.89,21,0.0698,0,0
25,65,23,37476.53,781099.06,6,0,4.76,78,5,1,0,2,2,11834.83,0.3485,0,0,0
53,33,75,25596.15,1555911.19,4,8,4.88,143,3,1,3,0,1,45762.09,2.2059,0.1053,1,1
47,38,33,12290.19,387103.81,9,2,2.79,115,0,0,2,0,4,9925.74,0.8462,0.0588,1,1
40,25,20,28033.77,562814.05,5,1,4.88,95,4,0,3,3,5,21646.69,0.7692,0.0476,1,0
59,26,25,18034.89,531298.16,0,4,2.24,133,4,1,4,1,2,19677.71,0.9259,0.1538,1,0
61,59,90,41941.89,3808391.93,3,0,3.73,44,3,0,1,2,2,63473.2,1.5,0,0,0
31,33,52,26643.32,1541193.06,4,9,1.3,3,7,0,0,2,2,45329.21,1.5294,0.1698,0,0
31,41,12,1975.63,21507.73,5,6,1.58,47,0,0,2,1,5,512.09,0.2857,0.4615,0,1
19,30,32,49262.22,1357687.78,5,8,4.46,158,4,0,3,1,3,43796.38,1.0323,0.2424,1,1
54,57,33,4177.78,155008.24,4,0,4.58,12,2,1,2,1,3,2672.56,0.569,0,0,0
22,49,74,34949.93,2325001.63,2,7,3.13,15,2,0,1,3,1,46500.03,1.48,0.0933,0,0
55,48,68,22144.16,1729466.19,10,7,2.36,166,7,1,0,1,1,35295.23,1.3878,0.1014,1,1
62,49,15,12841.23,167181.27,14,6,2.8,28,2,0,2,2,2,3343.63,0.3,0.375,0,1
58,47,51,33984.68,1976969.38,1,9,4.48,177,5,0,4,1,4,41186.86,1.0625,0.1731,1,1
64,56,6,6731.92,44799.8,14,3,1.84,87,5,0,4,0,1,785.96,0.1053,0.4286,0,1
31,65,91,42983.21,4085486.88,6,6,2.18,175,6,0,2,3,0,61901.32,1.3788,0.0652,1,1
56,12,69,12905.29,1015208.97,0,1,4.14,75,2,0,0,1,5,78093,5.3077,0.0143,0,0
42,69,69,18391.96,1183110.38,11,5,4.74,94,0,1,3,1,0,16901.58,0.9857,0.0714,1,1
37,6,82,31815.86,2260387.04,11,4,1.37,12,6,0,4,3,1,322912.43,11.7143,0.0482,0,1
19,65,92,550.95,43734,4,4,4.22,54,5,1,3,1,4,662.64,1.3939,0.043,0,0
56,25,35,23901.06,759695.67,3,7,3.58,83,3,1,3,0,0,29219.06,1.3462,0.1944,0,0
23,1,86,44765.32,3767011.36,6,0,1.92,32,3,1,2,2,2,1883505.68,43,0,0,0
34,32,34,34180.57,1336935.94,1,7,4.02,129,0,1,4,0,2,40513.21,1.0303,0.2,1,1
42,3,63,19701.07,1037385.32,10,3,3.91,144,3,1,2,0,3,259346.33,15.75,0.0469,1,1
45,49,68,33191.01,2631867.25,12,9,1.57,11,2,1,1,2,3,52637.35,1.36,0.1304,0,1
19,19,18,46860.19,987042.44,7,5,3.01,97,0,1,3,0,3,49352.12,0.9,0.2632,1,1
52,60,26,9796.36,277856.78,8,5,4.03,55,2,1,0,2,5,4555.03,0.4262,0.1852,0,0
54,29,86,26824.5,2676273.47,12,0,1.77,164,3,0,3,1,4,89209.12,2.8667,0,1,1
22,50,97,12119.51,1302550.2,14,7,2.85,30,6,0,0,3,2,25540.2,1.902,0.0714,0,1
18,2,61,42784.12,2639375.6,11,3,1.48,68,4,0,2,2,4,879791.87,20.3333,0.0484,0,1
57,56,78,36191.99,2936741.17,9,8,2.23,56,0,0,4,0,0,51521.77,1.3684,0.1013,0,1
29,17,95,40153.26,4010207.47,14,6,1.87,89,1,0,3,1,2,222789.3,5.2778,0.0625,0,1
53,60,74,47179.09,2970208.52,0,3,3.02,98,7,1,1,0,3,48691.94,1.2131,0.04,1,0
62,36,88,11999.28,926290.83,4,0,1.56,17,6,1,3,1,5,25034.89,2.3784,0,0,0
40,61,85,2911.6,249799.29,3,8,2.53,161,1,1,0,0,3,4029.02,1.371,0.093,1,1
64,17,48,14899.73,605113.72,4,9,2.1,158,5,0,0,1,5,33617.43,2.6667,0.1837,1,1
48,49,72,20257.4,1729807.46,8,5,3.98,13,7,1,0,1,0,34596.15,1.44,0.0685,0,0
28,60,96,31445.41,3027365.62,14,5,3.8,140,2,0,4,0,2,49628.94,1.5738,0.0515,1,1
27,20,31,39986.38,1180120.64,11,0,1.38,124,3,0,1,0,4,56196.22,1.4762,0,1,1
20,50,34,17815.26,522745.14,2,4,4.81,32,2,0,1,1,4,10249.9,0.6667,0.1143,0,0
31,3,87,23938.1,2013083.68,13,3,3.98,87,5,1,0,0,0,503270.92,21.75,0.0341,0,1
33,43,89,39380.63,3227887.35,0,0,3.46,93,5,0,1,0,5,73361.08,2.0227,0,1,0
27,57,7,11653.77,68130.24,10,6,2.91,34,1,1,1,1,2,1174.66,0.1207,0.75,0,1
46,50,83,11248.03,1107982.47,2,3,1.71,83,6,1,2,3,4,21725.15,1.6275,0.0357,0,0
27,68,7,29667.03,188146.5,3,2,4.85,12,0,1,1,2,3,2726.76,0.1014,0.25,0,0
29,50,47,22084.81,1117068.41,12,1,1.03,4,7,1,0,1,3,21903.3,0.9216,0.0208,0,0
47,37,8,47470.39,317682.88,14,7,3.77,89,2,0,4,2,4,8360.08,0.2105,0.7778,0,1
58,46,78,18173.01,1651760.92,12,4,3.03,154,7,0,2,3,5,35143.85,1.6596,0.0506,1,1
18,42,1,38098,39480.98,1,9,4.61,82,3,1,1,0,2,918.16,0.0233,4.5,0,0
22,15,77,29363.09,2402830.39,0,8,2.52,128,1,0,2,2,4,150176.9,4.8125,0.1026,1,1
37,33,3,3201.52,10687.11,0,4,3.07,158,7,0,3,0,0,314.33,0.0882,1,1,0
25,11,53,4677.08,258387.43,14,9,3.97,122,0,1,2,1,2,21532.29,4.4167,0.1667,1,1
60,20,92,10556.25,804485.13,7,0,1.19,162,2,1,2,1,4,38308.82,4.381,0,1,1
29,24,38,7586.05,280150.37,3,9,1.22,33,0,1,2,3,3,11206.01,1.52,0.2308,0,1
18,64,51,16803.89,775422.4,11,4,1.85,159,4,1,1,1,2,11929.58,0.7846,0.0769,1,1
37,65,15,29159.95,435075.28,1,4,1.59,56,1,0,2,0,1,6592.05,0.2273,0.25,0,0
45,17,67,30316.95,1953500.13,9,7,1.03,62,6,0,4,0,2,108527.78,3.7222,0.1029,0,1
60,61,64,29594.51,2141436.15,2,5,3.49,31,2,0,1,3,3,34539.29,1.0323,0.0769,0,0
54,15,68,6321.63,386375.93,7,4,4.18,24,0,0,0,0,2,24148.5,4.25,0.058,0,0
64,51,5,30211.16,133007.71,5,7,4.83,69,6,1,3,1,0,2557.84,0.0962,1.1667,0,0
54,27,90,20782.47,2213148.32,7,0,2.76,179,7,1,0,0,3,79041.01,3.2143,0,1,1
29,61,89,45201.11,4746242.4,9,4,2.12,98,2,0,1,3,3,76552.3,1.4355,0.0444,1,1
54,58,10,45643.22,546525.49,4,2,4.46,9,6,0,0,2,5,9263.14,0.1695,0.1818,0,0
61,31,8,38524.6,316626.71,2,4,4.38,8,3,1,3,1,0,9894.58,0.25,0.4444,0,0
45,12,12,35303.8,358089.7,5,2,3.5,107,7,1,2,3,1,27545.36,0.9231,0.1538,1,0
64,46,64,6190.16,456414.66,9,3,2.09,164,7,1,0,0,2,9710.95,1.3617,0.0462,1,0
32,31,59,4692.36,237549.56,7,8,4.63,93,3,0,1,0,0,7423.42,1.8438,0.1333,1,1
23,32,67,42121.27,2433342.6,13,1,1.71,69,2,1,4,3,2,73737.65,2.0303,0.0147,0,1
61,32,91,21637.28,1727513.56,4,9,1.17,46,1,1,3,2,2,52348.9,2.7576,0.0978,0,1
37,53,50,22842.43,1212210.82,4,0,4.19,138,5,0,0,3,1,22448.35,0.9259,0,1,0
31,61,23,42465.76,823251.01,2,3,3.25,102,7,0,4,1,2,13278.24,0.371,0.125,1,0
19,46,40,31260.83,1389622.35,2,7,1.99,74,2,1,3,3,5,29566.43,0.8511,0.1707,0,0
26,7,97,9380.66,749140.9,12,4,3.68,127,6,1,0,3,0,93642.61,12.125,0.0408,1,1
54,4,78,10945.15,720693.93,11,8,4.07,139,2,0,1,2,2,144138.79,15.6,0.1013,1,1
37,52,87,815.67,69103.68,14,9,4.38,116,2,0,4,0,2,1303.84,1.6415,0.1023,1,1
43,31,95,35678.17,3225610.41,7,2,2.13,8,2,1,4,0,1,100800.33,2.9688,0.0208,0,0
46,36,77,24537.78,2259512.49,10,8,1.1,68,1,0,0,2,2,61067.91,2.0811,0.1026,0,1
18,54,76,47523.21,4286245.26,14,0,3.04,146,4,1,0,1,3,77931.73,1.3818,0,1,1
52,54,99,35843.63,3108051.64,0,1,4.42,128,4,0,1,3,4,56510.03,1.8,0.01,1,0
23,17,18,5606.06,118938.05,3,8,1.83,122,0,1,1,3,5,6607.67,1,0.4211,1,1
54,30,21,8496.3,192143.88,8,8,2.68,3,7,0,2,0,3,6198.19,0.6774,0.3636,0,1
22,22,1,25335.37,24411.57,5,9,2.03,108,7,1,0,2,1,1061.37,0.0435,4.5,1,1
50,43,38,46281.27,1927262.76,5,4,1.05,143,1,0,1,1,5,43801.43,0.8636,0.1026,1,1
31,27,41,12738.93,605892.91,13,9,4.59,128,1,0,0,0,2,21639.03,1.4643,0.2143,1,1
29,37,42,41366.22,1515094.81,9,3,1.54,120,6,1,1,2,0,39870.92,1.1053,0.0698,1,1
59,46,9,15957.48,126152.59,10,8,4.07,55,1,1,3,2,2,2684.1,0.1915,0.8,0,1
37,35,23,13859.91,307138.83,10,9,2.39,70,3,0,1,1,5,8531.63,0.6389,0.375,0,1
41,4,78,45118.94,3053623.19,12,1,2.11,121,1,0,1,3,2,610724.64,15.6,0.0127,1,1
60,26,11,2838.46,29479.52,6,2,4.76,100,6,1,3,0,1,1091.83,0.4074,0.1667,1,0
51,19,71,33206.68,2495071.65,10,7,3.63,32,6,0,3,1,2,124753.58,3.55,0.0972,0,1
42,45,31,2636.79,91968.52,6,0,3.75,6,6,0,2,3,0,1999.32,0.6739,0,0,0
46,26,88,40137.81,3252290.67,5,1,4.04,144,3,0,1,1,0,120455.21,3.2593,0.0112,1,0
56,22,26,41555.52,986112.35,8,4,2.36,16,4,1,3,3,4,42874.45,1.1304,0.1481,0,0
48,58,30,44721.15,1491759.64,7,6,3.25,14,4,1,2,0,4,25284.06,0.5085,0.1935,0,0
64,63,34,9711.46,314476.01,11,9,2.08,62,3,0,2,0,2,4913.69,0.5312,0.2571,0,1
60,28,46,6662.66,345525.13,7,8,4.34,146,6,0,0,1,0,11914.66,1.5862,0.1702,1,1
40,65,69,25424.98,2100543.52,1,2,3.4,8,2,0,3,1,2,31826.42,1.0455,0.0286,0,0
61,44,5,13945.81,83107.81,6,3,1.97,133,7,1,4,3,3,1846.84,0.1111,0.5,1,0
55,43,61,30511.72,1982333.39,14,9,4.6,88,4,1,3,3,1,45053.03,1.3864,0.1452,0,1
37,37,83,25930.49,2044802.76,11,0,3.32,41,2,0,3,0,1,53810.6,2.1842,0,0,0
40,66,38,7670.18,240808.7,0,0,2.98,111,6,1,2,2,0,3594.16,0.5672,0,1,0
62,17,28,37093.89,1137523.26,9,0,1.14,59,0,0,3,2,3,63195.74,1.5556,0,0,0
33,40,26,40287.33,1247733.13,14,3,4.64,9,3,0,3,3,0,30432.52,0.6341,0.1111,0,0
59,38,61,48170.63,2430633.17,7,8,4.81,42,5,1,2,3,3,62323.93,1.5641,0.129,0,0
25,61,23,20079.17,370596.16,12,7,3.25,18,6,0,2,0,5,5977.36,0.371,0.2917,0,0
38,9,46,17217.88,897132.13,2,3,2.77,46,0,1,0,2,0,89713.21,4.6,0.0638,0,0
18,61,30,10017,252699.97,10,7,2.44,123,3,0,0,2,4,4075.81,0.4839,0.2258,1,1
25,16,67,9452.82,527349.17,12,6,2.07,176,0,0,3,1,2,31020.54,3.9412,0.0882,1,1
46,2,92,16392.14,1755603.96,8,5,3.3,28,0,0,3,1,1,585201.32,30.6667,0.0538,0,1
49,43,33,49099.93,1347802.94,14,9,1.51,37,1,0,1,1,1,30631.89,0.75,0.2647,0,1
55,42,3,5066.8,12853.58,4,1,4.68,74,6,1,4,3,5,298.92,0.0698,0.25,0,0
22,57,69,13338.63,945978.54,6,2,1.7,20,6,1,1,2,3,16309.97,1.1897,0.0286,0,0
64,67,83,4755.93,435292.4,13,3,3.98,166,6,0,1,1,4,6401.36,1.2206,0.0357,1,1
39,30,42,14044.75,566183.55,6,6,2.23,169,5,0,3,3,3,18263.99,1.3548,0.1395,1,1
64,13,62,5073.87,304587.57,8,7,1.9,112,4,0,2,2,4,21756.26,4.4286,0.1111,1,1
51,19,58,25661.29,1567312.56,1,7,3.23,124,3,0,2,2,3,78365.63,2.9,0.1186,1,0
18,7,57,22198.6,1268066.37,3,3,4.06,148,4,1,4,1,0,158508.3,7.125,0.0517,1,0
43,9,1,9115.49,7360.32,11,8,3.91,151,6,0,2,0,5,736.03,0.1,4,1,1
60,54,73,9152.99,564891.73,7,7,1.94,50,1,1,3,2,0,10270.76,1.3273,0.0946,0,1
27,61,60,31492.4,1951218.68,4,4,2.32,133,4,1,2,2,1,31471.27,0.9677,0.0656,1,0
47,2,69,19662.51,1516079.22,10,2,4.48,73,5,1,0,0,5,505359.74,23,0.0286,0,0
35,50,59,3281.65,213993.84,4,1,3.89,43,7,0,4,1,3,4195.96,1.1569,0.0167,0,0
34,31,46,46049.53,2321681.21,2,8,3.85,126,3,0,2,2,5,72552.54,1.4375,0.1702,1,1
43,33,34,20545.15,774332.4,4,0,2.08,105,6,0,2,0,3,22774.48,1,0,1,0
25,11,97,29756.85,2360444.79,12,6,4.17,36,1,0,0,0,0,196703.73,8.0833,0.0612,0,1
64,33,25,44327.89,1283337.48,6,6,2.43,101,2,1,1,0,3,37745.22,0.7353,0.2308,1,1
57,7,42,20406.87,990548.59,3,0,2.61,3,1,0,3,1,1,123818.57,5.25,0,0,0
29,31,29,41122.67,1207785.96,7,6,2.15,36,5,0,2,0,5,37743.31,0.9062,0.2,0,0
44,48,25,45780.24,1029411.77,13,0,1.49,112,3,0,0,3,1,21008.4,0.5102,0,1,1
25,47,54,9116.34,510433.24,10,1,2.68,45,0,1,0,1,3,10634.03,1.125,0.0182,0,1
42,53,73,44678.38,3337039.98,5,8,1.07,100,4,1,1,0,1,61797.04,1.3519,0.1081,1,1
63,19,67,6431.71,383170.52,5,7,2.82,157,7,0,2,3,1,19158.53,3.35,0.1029,1,1
21,6,15,14118.81,220518.55,5,8,3.9,154,7,0,1,2,3,31502.65,2.1429,0.5,1,1
50,49,4,40506.47,181293.6,3,8,4.84,136,5,1,4,2,3,3625.87,0.08,1.6,1,1
18,50,38,45083.89,1922955.03,13,3,1.31,73,0,1,0,0,0,37705,0.7451,0.0769,0,1
36,12,20,34364.87,566249.98,14,4,2.13,150,6,0,3,2,0,43557.69,1.5385,0.1905,1,1
48,23,23,5688.88,114994.46,2,9,2.98,69,2,0,0,1,4,4791.44,0.9583,0.375,0,1
33,54,37,26388.12,1042059,9,6,1.68,172,0,1,1,0,3,18946.53,0.6727,0.1579,1,1
31,69,62,28845.39,2045825.49,5,5,1.47,169,4,0,3,2,4,29226.08,0.8857,0.0794,1,1
22,59,8,14452.06,116597.67,5,8,2.81,164,0,1,3,0,3,1943.29,0.1333,0.8889,1,1
58,36,37,49569.14,1986303.94,1,1,3.32,158,1,0,0,2,4,53683.89,1,0.0263,1,0
43,3,45,17113.58,622580.14,13,7,4.28,49,3,0,3,1,2,155645.03,11.25,0.1522,0,1
45,58,97,10907.61,1103923.62,9,1,4.99,109,7,0,2,0,3,18710.57,1.6441,0.0102,1,0
19,55,33,5951.73,232696.12,8,1,4.1,119,5,0,0,3,1,4155.29,0.5893,0.0294,1,0
23,57,7,19235.81,143322.98,3,2,1.89,17,6,1,1,2,4,2471.09,0.1207,0.25,0,0
26,17,22,34784.63,894522.34,3,3,3.99,158,5,1,4,3,2,49695.69,1.2222,0.1304,1,1
50,39,5,11955.15,61354.04,9,5,3.15,124,0,1,1,0,2,1533.85,0.125,0.8333,1,1
58,68,15,38592.44,658397.52,12,5,2.8,4,3,0,2,2,0,9541.99,0.2174,0.3125,0,0
42,55,21,7202.36,128511.5,11,1,4.74,163,3,0,4,0,2,2294.85,0.375,0.0455,1,1
30,45,89,22303.16,1686053.79,10,5,3.81,84,5,0,4,1,4,36653.34,1.9348,0.0556,0,0
26,1,17,35267.5,508459.29,11,7,3.73,145,3,0,1,1,2,254229.64,8.5,0.3889,1,1
30,21,56,7197.82,401279.87,11,4,1.05,135,1,0,0,2,2,18239.99,2.5455,0.0702,1,1
48,21,50,30093.19,1402501.25,7,0,4.46,103,3,1,0,1,0,63750.06,2.2727,0,1,0
58,52,7,40048.15,304915.41,2,7,4.17,117,5,0,4,3,0,5753.12,0.1321,0.875,1,0
28,43,50,29979.67,1740392.96,9,5,2.2,62,0,0,1,1,3,39554.39,1.1364,0.098,0,0
21,52,60,25817.46,1623014.78,6,1,2.17,58,5,0,1,1,5,30622.92,1.1321,0.0164,0,0
51,67,83,41995.83,3085794.24,6,6,1.21,172,3,0,0,0,1,45379.33,1.2206,0.0714,1,1
55,44,7,49278.31,404400.22,1,7,1.2,58,1,0,2,0,2,8986.67,0.1556,0.875,0,0
63,32,40,9474.99,383222.81,2,1,3.67,106,5,1,0,2,1,11612.81,1.2121,0.0244,1,0
21,10,45,34721.64,1699937.66,14,0,1.74,72,3,1,0,1,2,154539.79,4.0909,0,0,1
55,64,59,4492.55,306463.44,11,5,4.69,137,0,1,2,3,5,4714.82,0.9077,0.0833,1,1
36,69,88,2620.63,275800.63,13,5,4.37,6,1,0,0,3,0,3940.01,1.2571,0.0562,0,0
23,68,75,14400.54,1082660.15,3,7,2.4,19,2,1,4,1,4,15690.73,1.087,0.0921,0,0
51,28,55,48560.53,2999942.28,1,6,2.52,86,2,0,4,2,5,103446.29,1.8966,0.1071,0,1
35,53,64,27833.68,1829001.44,13,7,2.31,111,0,0,4,2,3,33870.4,1.1852,0.1077,1,1
30,51,65,13779.43,890809.97,8,9,1.37,148,4,1,4,3,2,17130.96,1.25,0.1364,1,1
58,53,54,7063.01,387156.1,9,9,1.13,64,7,0,4,3,4,7169.56,1,0.1636,0,1
40,4,96,46049.08,4392905.69,10,4,2.81,155,3,1,1,0,0,878581.14,19.2,0.0412,1,1
36,17,40,18437.15,714189.57,5,1,4.77,135,5,1,1,1,5,39677.2,2.2222,0.0244,1,0
62,67,53,15681.51,905495.81,0,4,4.67,118,4,0,2,1,3,13316.11,0.7794,0.0741,1,0
28,47,44,42969.19,1701334.75,14,1,4.24,24,1,0,3,1,1,35444.47,0.9167,0.0222,0,1
18,56,63,30417.94,2005540.36,0,8,3.51,123,3,1,4,3,3,35184.92,1.1053,0.125,1,0
41,23,2,8847.49,19202.31,7,4,4.42,8,5,1,3,3,1,800.1,0.0833,1.3333,0,0
24,18,79,21364.77,1952527.95,10,0,3.06,67,5,1,3,3,2,102764.63,4.1579,0,0,0
42,1,21,46447.44,909801.64,5,8,1.72,11,5,0,4,0,5,454900.82,10.5,0.3636,0,0
38,35,88,45109.58,4542222.62,12,9,3.74,100,4,1,0,3,1,126172.85,2.4444,0.1011,1,1
32,64,50,3970.43,233881.73,9,4,4.68,66,6,1,2,0,1,3598.18,0.7692,0.0784,0,0
18,58,81,13796.35,1183964.55,11,0,1.08,129,0,0,3,0,3,20067.2,1.3729,0,1,1
29,59,52,8149.7,469796.04,6,8,2.01,7,1,0,0,3,2,7829.93,0.8667,0.1509,0,0
24,1,9,26923.68,233173.74,5,8,2.06,24,3,1,0,1,0,116586.87,4.5,0.8,0,0
32,3,99,37624.17,4398437.63,1,9,1.4,140,2,1,4,2,3,1099609.41,24.75,0.09,1,1
38,67,20,15129.39,323268.01,2,9,1.9,63,5,1,2,0,2,4753.94,0.2941,0.4286,0,0
36,37,83,38020.81,2916089.58,7,8,2.54,72,5,1,4,1,5,76739.2,2.1842,0.0952,0,0
46,29,18,33601.42,581663.5,3,5,4.76,141,3,1,2,3,4,19388.78,0.6,0.2632,1,0
42,33,84,36547,3214549.27,12,9,4.44,88,5,0,4,0,0,94545.57,2.4706,0.1059,0,1
50,61,30,47438.06,1271796.56,14,9,4.78,116,1,0,2,2,5,20512.85,0.4839,0.2903,1,1
49,4,65,21518.29,1540747.54,7,1,1.48,24,2,0,1,3,1,308149.51,13,0.0152,0,0
52,14,24,17457.12,372832.33,2,6,1.11,38,0,0,0,1,4,24855.49,1.6,0.24,0,0
61,33,88,34350.44,3133824,1,1,1.44,10,7,0,0,0,1,92171.29,2.5882,0.0112,0,0
55,22,47,40474.08,2052186.44,6,3,4.66,158,3,0,0,3,2,89225.5,2.0435,0.0625,1,0
43,48,83,9976.54,947209.11,0,3,1.63,88,7,1,2,3,0,19330.8,1.6939,0.0357,0,0
28,3,94,42416.58,4360197.76,10,9,3.29,27,4,1,0,3,5,1090049.44,23.5,0.0947,0,1
52,23,90,3363.7,338918.52,2,6,1.91,30,4,1,1,1,0,14121.6,3.75,0.0659,0,0
25,68,44,816.49,41859.52,1,5,1.08,128,6,0,1,3,3,606.66,0.6377,0.1111,1,0
63,21,29,8342.14,251383.42,4,9,1.34,117,6,1,3,2,2,11426.52,1.3182,0.3,1,1
31,43,77,48944.03,4290698.79,1,6,3.84,2,7,0,0,2,1,97515.88,1.75,0.0769,0,0
27,26,68,26416.49,1603663.64,9,5,1.73,8,0,1,4,2,1,59394.95,2.5185,0.0725,0,1
19,41,17,2805.09,53689.88,4,0,1.92,145,6,1,4,2,5,1278.33,0.4048,0,1,0
63,38,97,49860.2,4298021,12,3,2.51,48,1,0,4,1,1,110205.67,2.4872,0.0306,0,1
26,11,5,37373.11,219352.42,2,2,3.63,64,0,0,1,0,1,18279.37,0.4167,0.3333,0,0
20,29,92,41981.25,3599599.22,8,6,2.88,141,1,1,3,3,0,119986.64,3.0667,0.0645,1,1
38,60,88,11040.56,844036.13,9,6,4.78,149,2,0,3,2,0,13836.66,1.4426,0.0674,1,1
43,67,81,5719.75,398098.21,8,3,2.74,107,1,1,1,1,1,5854.39,1.1912,0.0366,1,1
25,65,50,25996.7,1137237.4,7,6,1.8,130,2,0,3,3,3,17230.87,0.7576,0.1176,1,1
19,61,40,38722.7,1516405.76,12,3,3.14,127,7,1,4,3,4,24458.16,0.6452,0.0732,1,1
23,19,46,32070.14,1488296.69,4,8,2.8,84,3,0,4,3,2,74414.83,2.3,0.1702,0,1
45,46,51,31737.44,1886512.32,9,2,4.15,151,3,0,1,2,1,40138.56,1.0851,0.0385,1,1
46,49,11,37976.26,397856.92,10,9,4.74,16,0,0,4,2,2,7957.14,0.22,0.75,0,1
43,22,12,11737.53,124933.28,6,1,4.35,141,0,0,2,3,1,5431.88,0.5217,0.0769,1,0
42,57,13,33245.2,474338.25,1,4,2.56,132,3,0,4,3,5,8178.25,0.2241,0.2857,1,0
29,14,64,19909.48,1087996.29,2,8,1.86,2,4,1,0,1,5,72533.09,4.2667,0.1231,0,0
22,44,8,3952.8,36584.35,11,2,4.66,114,2,1,1,1,3,812.99,0.1778,0.2222,1,0
51,16,65,10506.06,658145.66,10,0,2.54,65,5,1,1,3,4,38714.45,3.8235,0,0,0
54,12,9,39803.19,374541.18,1,8,4.08,26,6,1,3,1,1,28810.86,0.6923,0.8,0,0
32,55,92,44848.57,3608138.45,9,4,4.96,30,3,1,3,2,1,64431.04,1.6429,0.043,0,0
61,51,2,14499.68,24887.59,10,1,3.31,118,5,1,3,2,4,478.61,0.0385,0.3333,1,0
53,39,78,9922.87,866502.29,0,5,2.92,38,6,1,0,3,1,21662.56,1.95,0.0633,0,0
32,33,13,1822.86,23030.87,2,2,3.8,148,5,1,4,0,0,677.38,0.3824,0.1429,1,0
60,33,2,47411.02,113283.62,3,8,1.78,25,4,0,1,2,3,3331.87,0.0588,2.6667,0,0
40,29,68,34350.82,2358558.27,11,2,2.95,125,5,1,4,0,0,78618.61,2.2667,0.029,1,1
23,69,76,47872.99,4141389.38,8,1,2.25,52,1,1,3,2,5,59162.71,1.0857,0.013,0,0
63,70,48,43260.53,2475164.58,11,2,1.66,83,3,0,1,0,3,34861.47,0.6761,0.0408,0,0
61,31,74,17353.1,1171716.55,1,5,3.44,91,4,0,3,0,0,36616.14,2.3125,0.0667,1,0
60,31,3,6077.81,20427.87,8,2,3.3,138,6,1,0,0,5,638.37,0.0938,0.5,1,0
62,46,68,25203.31,1386146.02,0,8,4.04,169,3,1,1,1,0,29492.47,1.4468,0.1159,1,0
38,52,6,1827.28,11752.01,8,8,4.49,61,5,1,3,1,5,221.74,0.1132,1.1429,0,0
40,10,87,7920.87,756704.75,5,8,1.88,111,6,0,3,0,1,68791.34,7.9091,0.0909,1,1
60,41,5,12054.92,59728.82,7,1,4.12,2,1,1,3,3,3,1422.11,0.119,0.1667,0,0
33,3,3,33449.51,86785.62,2,6,2.47,81,1,1,0,1,3,21696.41,0.75,1.5,0,1
64,59,10,25738.93,269406.4,7,1,3.52,135,2,1,4,2,1,4490.11,0.1667,0.0909,1,0
32,52,43,15469.77,770974.45,10,0,4.4,60,1,1,4,1,5,14546.69,0.8113,0,0,0
42,34,19,28456.04,633944.3,8,4,2.02,80,1,1,4,1,3,18112.69,0.5429,0.2,0,1
53,49,14,6697.53,102995.79,6,7,3.4,113,6,1,0,2,3,2059.92,0.28,0.4667,1,1
28,28,21,37907.55,720819.36,3,2,2.92,27,2,1,4,2,1,24855.84,0.7241,0.0909,0,0
32,13,43,35745.74,1764753.68,5,6,4.16,1,3,1,4,0,2,126053.83,3.0714,0.1364,0,0
21,69,28,11216.88,362920.19,5,5,3.79,86,6,0,0,1,4,5184.57,0.4,0.1724,0,0
38,67,21,30516.38,606813.21,1,0,4.08,155,3,1,1,3,5,8923.72,0.3088,0,1,0
30,61,36,25413.48,798871.11,1,6,2.15,80,2,1,3,2,5,12885.02,0.5806,0.1622,0,1
39,60,24,3510.41,96875.77,10,2,3.82,60,3,0,3,2,0,1588.13,0.3934,0.08,0,0
36,71,54,14268.62,889193.25,4,3,3.42,53,3,1,0,1,3,12349.91,0.75,0.0545,0,0
51,24,38,49974.39,1595870.92,0,9,2.83,36,5,1,4,3,4,63834.84,1.52,0.2308,0,0
31,63,17,5427.02,109492.71,4,1,2.51,152,4,0,2,1,1,1710.82,0.2656,0.0556,1,0
21,61,22,25567.36,569924.8,9,0,2.33,35,2,1,4,0,3,9192.34,0.3548,0,0,0
63,23,83,42542.02,4228329.84,14,4,1.04,33,2,0,2,3,4,176180.41,3.4583,0.0476,0,1
44,30,45,15382.27,676975.89,2,5,1.68,145,5,1,3,1,5,21837.93,1.4516,0.1087,1,0
46,60,74,13405.08,1005182.25,2,1,1.24,69,0,1,0,2,5,16478.4,1.2131,0.0133,0,0
64,18,61,44594.26,2465724.38,7,9,4.39,163,4,1,4,1,0,129774.97,3.2105,0.1452,1,1
45,56,11,15589.08,198844.49,10,5,4.44,107,6,0,0,0,5,3488.5,0.193,0.4167,1,0
52,53,61,32748.92,1952705.89,2,5,4.38,175,6,0,4,3,4,36161.22,1.1296,0.0806,1,0
25,7,38,37145.49,1589163.43,2,7,4.27,98,3,1,4,3,2,198645.43,4.75,0.1795,1,1
33,69,66,39536.58,2170755.25,0,7,1.89,96,0,0,4,1,3,31010.79,0.9429,0.1045,1,0
59,52,33,49740.6,1830695.67,13,5,2.97,89,4,1,2,1,0,34541.43,0.6226,0.1471,0,1
53,4,43,40258.01,1724338.3,7,6,4.63,59,3,0,0,3,0,344867.66,8.6,0.1364,0,0
